owner,DGOD,SMB,FRG,RETARDIO
BGCgw3TEQBD1dT6sUeXSkiqPq81jL1skvTu6sGo6LDNH,0,1,3,0
iUh13VvgMN61AjPuSqMPiE5Z3nW3QXggRR3NTHuTAR9,0,1,0,0
2yHqGCB38ohZDSCF4CiyEFKF2TpvL1rZGtv6W1dMsAtp,0,2,0,0
mkr7azob5ee3RC64BVoHQPu7FnyaXzJnLMN8jm942pQ,0,1,0,0
6fPeCrroRH17Hra7tuztUJ3RUfbDETrrVYSmEyG19S1R,0,1,0,0
BXwCHSuvDDMtdor1Z1SucQWZaZ1vNv64Q4R4E9kSSUXh,0,1,0,0
5v8aCVosW2Kysej6og2d39ucHDDCvf1KZasZEmHc3gub,0,1,0,0
E3Zm6NXwzKqh1T1djphaNh42qk9jK4QL2R8WKaaC8DWr,0,1,0,0
5EPgq6ZJrhm7Vv2dzjSh1ANMg4WmhQADMECbFHDUdRYY,0,1,0,0
FoF1PMwWFJMzcPhSbYG4ih2CxiAFikF9sokKeLR3RGv3,0,1,0,0
53QGqygyDQRmxcBjMAB8WH4rzRFjv5ekHtc8eAt3pGvC,0,1,0,0
CgkThthknx9AL6en6DEacjVL4pQtJAViVnbkMxs7yfTW,0,1,0,0
CrjsA4xzpywmVrAJa94uVsQshq1jsXBJUXY3EJPrHn98,0,1,0,0
3zgC5F6puExXHQDtaSrRyryL8UVPLnW6tvWky2em8bA1,0,1,0,0
GUhRDf6cnL1SmZ3XaXPrjbgyhz7g7Bq99dsN1qqXDfQE,0,3,0,0
6hGn3iea4bT8mZPbDRhZYMMdpKEbdMfzDwJ1Mi8UXgAs,0,1,0,0
F2iizvVTHUzLPA8pKtRVCLYVgyf5WEaxvhVuMwPzAQJb,0,1,0,0
2jwANxTHsXkxk8JncqTgiWf7on1xRAuLBZ65PAttJi8Z,0,1,0,0
BpTBoszgxqMMBbbNtU2FjATR7LWzmm4RgDVbzghXLMuo,0,1,0,0
3wZ1rNhDko1PzqBPkaGroHksGjp2jihVAhYXiCJC7uPU,0,2,0,0
3iDHzjfmdursfCusR94Jv6icTsCZLdXH6iXP8aVJ9cPu,0,1,0,0
4uWR3QNdBwXgtKS4eVT6oF9GZXv6ntwtYChKexQXGUw9,0,2,0,0
GRyQFZMQ7mcFezJTgwpT7q9BCot1eAriYiz3GFma43Ax,0,1,0,0
5q4HLjS9XA4NtBxupaGrqeh7sKaJChieDk3DouCeSnSy,0,2,0,0
7cmZFX3fEJRfamjeDximii1mB8AMYtVw88XKFkeZ1niL,0,1,0,0
4HoqyvY9qpAYZY8t3wmbz2EGY4z1PngsQDzhDHdHV9mi,0,1,0,0
2SvZWcyEtecMsBUPvdU3nwADGk1avR81HT8wvNRd3Ct9,0,1,0,0
GyVggCayVgQcmCtdD75VLmJSbLq98HvrV5Jx4jtiMiQB,0,1,0,0
ZgHCb9CRugte6Ghkqx7wvnCrppDBsLjKCxdJReNDph1,0,1,0,0
GZW6k8Q7bk7iLrLDGm4RxmkiJ5WXfitTSr84A4yNWUP9,0,1,0,0
9HegptAfXxMqxfbXLYyAZwfRBzVvz4C6vixkDacnEbve,0,1,0,0
4dEJM7GxPx84drzhjraDZU1eQgnEb7jBo5XB7BuiK8RR,0,1,0,0
HE5XUmREusojJyZUxXiaLYMJ66e5fY1hJ34rkt8cQxMh,0,1,0,0
BtSVjuybyAQTG9dbtGuSA5Lip58nWpweB97jH9FCXeLT,0,1,0,0
BL8Y3K6Uc1KYjb5QoiVQoT71jhQwyMwhH4qSZCV89FoD,0,1,0,0
DMXQbJ1Z7UaRtyhjedu8oTmWA6mhiHtMwKeGr82RgM8V,0,1,0,0
APQAGX383MpGryTfcfxVoadRtZN2g5b8nqBWir8y6gen,0,1,0,0
3QLmeLCLgCmwmurz5i2QGqMh1HeS3GapxAShZ7NtWwW3,0,1,0,0
6YQP91mT2WNKpagyPHhfBHSTupJSrsWeqUVhTLFWDV52,0,1,0,0
BLXafeSTm4FAeLo5JH1yegocVHCG67Y1dzAL8jhCn4QJ,0,1,0,0
J9vRt7GPgJjQVxroKzr1tPitN2JVsyhpuDjiAsdoFxsD,0,1,0,0
BKZPDmuo4Xnks983XtERTbqQbwQADBWZTEPuB1GLf8a5,0,1,0,0
EQgRPTGGJpYUHhbeTmLu93t42AAEy78hf8YK1TpBbNMK,0,1,0,0
FCkXP69VEapWHcmR6PfgBWW7rKG9B6bq2gonLrWbFeFy,0,1,0,0
G4nB4HSiZfHNYxSJu3hDs9A4bHC9x2WD56buNNz9FuVo,0,1,0,0
CZ1ECvdDRdutT5w6XZGcFh32fzS9yR4ryAwyCoJLCMbh,0,1,0,0
F8roxy2Trq3qCXNGL5dymTohLhJPTw1C5H34t3c48ffr,0,1,0,0
DBTNnQQb4SE1aLftbFNBg4pKiAHRMHyw1bYK8G5ZMVMP,0,1,0,0
4FPrddo2gsbepPpxKojGeozTfxTzcqK2jTuBRSXCF2UE,0,1,0,0
9Lyo8P7hWAb7VGad95tkL55ToPy26ToyLcCdS9DBJA1Z,0,1,0,0
9ge6pNE6SxwkQfx42nyhEKm71YwNjuf9TqYiPq4sN569,0,1,0,0
65DdLT7ctdQYY5xSRKBigEZCGo89PUhpX9aTVyPYPqWA,0,1,0,0
B2CTTLBr6msHL2kbA9yDQbFZk1v7fvpccyRFQqc2BhKy,0,1,0,0
8G73CkB9y4djR9pqKpDnzuPWveoK8x9daijyfjs2cDLg,0,2,0,0
Gktsr65Ey8yVb3sbW9BZb9zWsV8zXrFALN55n5nu39Ca,0,1,0,0
2fiHCXfQCsaToCXMCJMyiTtXyrgBhk8Kcx7vMwBFAD56,0,1,0,0
GMqwf2ct8runQarHgHxkbXgcMBJzwjVoL525ZLCAFLB2,0,1,0,0
3wN6oLMgHxxmXFc5gqGnShZWjfgCfbesZ6Y1kvczDvFi,0,1,0,0
FdQsTMW4YnPunqaSu8LhFSr8qxAan1qaCPNmhajzyPD4,0,1,0,0
ETLgE2T8fdbhKPf1zcPH8Von6ABXiAEtGia9AopdZ3QD,0,1,0,0
Cqt3mQG2AghDzGvDrVpxzo8jKiFDpi8VNp2XCrvzSeKD,0,1,0,0
7wY5ihwyzJ96x4o8rHbhxvUTzVokPvVR9EYfrzqP6XRY,0,1,0,0
6ACaekFMDwTUUXnUyPow5PqaWvqiABtdwMmLh5qqq79e,0,1,0,0
27wdnHkL8gBst1X8L3tVcrMTbnhVNtN4k4hKTQtiPg9K,0,1,0,0
REG1cwaRJmwuLjQapPRqnKo5v2sSFdaWpz5ucqr6Hta,0,1,0,0
AeCpVTaTpA7ckQ1YyDSH4a2cpFFeSmZsABhsK7QNsvKW,0,1,0,0
4EhZSMz5DMadWLzNmv8Mo2Du6yx67xbyRXEQjnNitywt,0,1,0,0
CqejhMh234bFb64vVFgmeqHDgj4iGpTLiZ99Wa3sNwZh,0,1,0,0
CrxnbKmdpanBRqFXPRNp4EpS2k5QcUw19itVgXdQrWtE,0,1,0,0
9voY2xxeii9Q6sM12o76crcwQEasVqyAGPwgPTZtoNyh,0,1,0,0
EfXfKCbL1BWgVZ8DH9YocZPnbd31aVnYovyULaGdwBW8,0,1,0,0
2XQ8bpFEsxSfoU7oQXGCmsiGiombpi2fKVqdcdj5tH6E,0,1,0,0
Hw1D6e4BHeL1hHVrCvHDs921wvc1dAo9LQdoyEeTzeFR,0,1,0,0
7B2Snoad8erASHn1PWYe7Xn7h8y3TcwkfHTpLB1eJ1UD,0,1,0,0
3dziyHYUpSfXRAmPkAbjsgNf9EKomc86CBgwqiQXgMZi,0,1,0,0
Dri3nyJHWQneWXgbuHwUpDcpGYMJSMjhzfhjYeKh9ebC,0,1,0,0
8iK3A8R8YUihGkUSJBVENq3LU6kAKEr36m8rLE6doUEr,0,1,0,0
6gUnFZPcJhgk4MmaokyM3TVwzuGCuqwdF3J8JfaKndw9,0,1,0,0
Gq9eHBgi97tQwXiHTWoDqVWnDbLHb6b2TUKchEBghKjL,0,1,0,0
JBxYh1WwAfDh4NrxudX7LAE5ev1jxkuC4hdm9wEK7G41,0,1,0,0
9KPQiLP99ihdLTsCfhNiCFdQNvdZsDqvY3XQsztUZWcc,0,1,0,0
3ACDsRy4JroFwG3Zp979ihUC7TqxhE4oWXNnQAb6ZXdR,0,1,0,0
HFj45K3eofwi1jegZBASUrS5nLMUprMhWhSZdkGKmihU,0,1,0,0
EsxJ9ceLxgBEgHSCbxu9sU4H54LUaRRhdppRwAd9Gn3K,0,1,0,0
2RiTfk9Q6YPDctSEzUwV8yqpYtGwgjBrdiNMEmf1WGdB,0,1,0,0
9Tq561YnVBA5bcq8Pz1GQMP3SenoPuZSA3iXqjRJ38rG,0,1,0,0
G5VSC28LqR3aGCVKmXMvQWRQAirwnqe9Th9PCb9UML2N,0,1,0,0
BZDUFBf5cbfzmUtyBaNeYg5kkArx2N5XKEB7cTBrsupY,0,1,0,0
G14q4GHmYRLApVCpNP5sWGXiMpN1GqEaLR3aMXjWPxqu,0,1,0,0
9FJmdUcXihUtrRuLJGZKgugVZVsivs6G54AqNgxHA8KC,0,1,0,0
9m7YhkJe3nw5b51gnffHjytgJDNbxeChdQPPD2jTASqH,0,1,0,0
3NQqTd4W7yzMj3AVjn6fnaafzwHjszEPiGWeUZwuYZcD,0,1,0,0
Bmr1jj26RsDiFgCmPnxBQAZq8sDTQWKx8cMzww46ftae,0,1,0,0
CWn8cPTTF51kpf8X6v7YgYv58aVmq4wuru3UJ1WYaPj3,0,1,0,0
5v2g1gmUh38SHCqhtAqUgdx3J2suJwC8QdNqAv65C1px,0,1,0,0
DmQ8iYt5Er2XsXrM8k1XsU1DBvSrVZnK2NA4dNYbaxHw,0,1,0,0
EM9neS6tcH21o9Sqs5nTmd9AyuEMSv2fw3RRUv5wTa7W,0,1,0,0
AZD4do7CZRJ4KSHXmgvyEEZpC3GKTSJcnJRftLVZk4d6,0,1,0,0
6pW4MJ6gxnZmmEz2p7bzCkLTsUFqWKep5yUXRdgqZP9c,0,1,0,0
DUr2U6Cj7aXW43HiCLkJdRnW7UbZF6jUjTz4j662GbwU,0,1,0,0
D9csqpx2poowo4jWdo9gJryMXLf7PqW3nTPs2sKksLPD,0,1,0,0
8J2TZMfAWqrtszMRzwqJsSDob73KsYhMw1eWBWiPQr7T,0,1,0,0
67HxRuAwS9iTj9vm8ngP2Lzca84YpXnctbmsTKJdBFdG,0,1,0,0
4A4yP2Sj47Xe7ingMDnwodsuVRHvuXhRxehgnmZH7BaH,0,1,0,0
3E81Awx6YunGMrZcqbYPHaoqFa6f3fZbvsyrpAA7dGDp,0,1,0,0
HQoSQ5trw8D99ketKgwvXdeJYz8CQQ7L5DNPGVHzAj1m,0,1,0,0
2UyHw9vVsCUQtwkPwDUEB9hp3zwiDKv4b2u1u9GRVeUB,0,1,0,0
GcPa3ZwPeJhQkKmUfSthRzqWeBJ34HSvSeqyrmDeszcM,0,1,0,0
GFtxzYYA4NCqcq9GoqLkcMrUNRVGgRUQgNakvPLi7Fan,0,1,0,0
DdAhbBhsi2hC32CesXWeA3mw3yZXPEFjQSf8xHgCdqrQ,0,1,0,0
GUVXy5pCww4d2SvM3bddCjdRsqKPVzpAvmGK7kSpxGik,0,1,0,0
Dt1LtFMo1NJUjm2FRTdgGYDQcDJbTzzAwKBgDs86bju3,0,1,0,0
2XTtXiYLw9aHwg3XbA5Teu19ug3Pr5qzzHDtVS9nUCqt,0,1,0,0
HGFx7B1sPtoXW4WpmoEnTBmwWuTu8cJaXwy1eHZHt8zZ,0,1,0,0
3pYm9nDeR1CQqrWCuPp1St167UPbo6Wic8Tpvc8xVz8D,0,1,0,0
HYgqXKD5Ny2zB2o1yv5JnMYVCAsu74KokC2byMXNEuhx,0,1,0,0
46eHyws13jP4j5tEhnnp8nmpg1gEpTsQvMDUjTkSz9nf,0,1,0,0
Dh3N817cE8kszzr8Yb2YaTpg3bbDGWkXPkSEiYc1y4yt,0,1,0,0
GDTo1zd2mBspqoATcq3GxQSfRqaz6yH9xhAMiuTeCwEH,0,1,0,0
4GJrooXTV1EX7qs5ZpW7hkdiZutx2b4cQgr47q5PrsTA,0,1,0,0
2eWXnpXmizvMGf9kdk1FgmncoFsaGd6zLx46TW8iL2wL,0,1,0,0
Hew6XJcEjQAx2Pi4GWogr68dmbST24g9xtumKBqvhkdL,0,1,0,0
JDUgZFqjhUHQWrsmCGnTqbHxkgEu8zD8dnhEhRffWLA,0,1,0,0
Ah2b23Zzx9yzBUbZ9D9BTpReJU6gaTnH8an7bRb9t6cH,0,1,0,0
1ncbabBi9dVFrT8fXyuyoPizf9i5xTLodPncWAvWMRn,0,1,0,0
7AQMfkkQze25gZ47ZxWizrSUXC5hCj7Fhz8hAbSdYutm,0,1,0,0
5W71TzEMGdQiHRe41MHzQpZmrFiqCTBx11qcsTxy3XSk,0,2,0,0
6TAtK7iXEK841T98wUUuzNvGoa5DCc4swNc3cJEARd6S,0,1,0,0
3Ggvbn7WzuByUUzj4NoE2h3dVvjt2o24KNs7BSX2eqtU,0,1,0,0
2F4cBYMg1WXeBvTFoWa3Ec2Vp2WMCecP1jfqoEncWpkK,0,1,0,0
D6zcZWaUCDPjQszX9qf5G34xxufGzKT8hquUwwx3MALx,0,1,0,0
2Dwy7Wm6JeGTiuNkmQqdB26xgZGGfsuvTgCrig8V1r5W,0,1,0,0
55u4Jbnpok3aGrn88gRDWpjt3aNbdBTeYMywM6wxzYu1,0,1,0,0
CG7PhEbBizUtozFTgFfA46jSVf7LAZLTvPPxRAFNaXDu,0,1,0,0
BaBYtA5BBB5Gs3KHBnuex9jKwPZ7snmohmuUuEVRU1LN,0,1,0,0
Axfo2bcVPSZ5QZ6FHavoFMHcCfQVZ85ti1gCdZEfq8kD,0,1,0,0
8Zd9MdwvUkf4ErvozLLn65n2Ufq1yM1JbVeTmpLAEzuX,0,1,0,0
4DZi2Ztr75MdYJB98kHcQku1E3MwCVUMBXoWVwsLbUZk,0,1,0,0
DhJEQSsTz1QmeEWDYYaCNfphQhu6WM4yQQndnQ2VCVGv,0,1,0,0
GeowCwDwwcc3FQeCTigKGcEi3wvygzyW67W3R4UuZcJn,0,1,1,0
4R6Wcnn6NjiPWP98JT3tbL1Ux45FT7CjkqzW3YB4fCf3,0,1,0,0
48oAtZpcPJJysmWhZdMjhnRY5bgm5WT835LT5rY2xhTg,0,1,0,0
G4WJtsTBQefuotMsvcy7NnHhMbTw6AfSsDff1Vdka7Vs,0,1,0,0
5Ejk12DM9mTaU4oh1mZXvo8scyob2LnNcf2AHkeNNuMw,0,1,0,0
G14pZL3RUstQGFNyuyUq7S98f5mGgHDJ8Qoh5F8njVnY,0,1,0,0
BdjAt2JgPqea77eewJdeuZQ7sPHiVWpeZsfMSTzHDpp8,0,1,0,0
8B2JXbbVokwDm6wXBXnTUnt7qYyAEeEWijAtUHAu9GW9,0,1,0,0
4BpUQbXukj5UviUn3UNusqdZ5nSwXZT3cgkkpwNUP7vY,0,1,0,0
Bg7Zh493rQQQBRCVFafXDABKgT9vq5YqKAi6bB2JHqQh,0,1,0,0
UPhiN6E2QVi92LW8txfhynxAwe9oL3j8rinGYmKJk1A,0,1,0,0
6HNV8wH4oaCdgUBRS4567L4x1GGUtTcVZPHUMZfCmxhX,0,2,0,0
EmWLhhsstoQrNjyA91G15nUQ1256Lbjs87g9eSrLsreo,0,1,0,0
BLDs75FPDuWdJbeqqk9hSjM1C5ebdnNFYXjTqY5AxVh9,0,1,0,0
4A3xWsEn2QjQyPC7d3md32fMj2Qrm8ZtQB9YFNrimYJt,0,1,0,0
32Hvr6ZT5HZsspCu2wCRXF42hFRp19CapWytSeY8nqja,0,1,0,0
5kLrMCiafBdzwCsntfieMM4Fc4Qzq89c2vSoYvsdi3uj,0,1,0,0
7gRrH3NRRzzNXirpJEC4UfX19uavczeLg4SPsRyzGhQq,0,1,0,0
A2JVZQqpHhk3tMNRH665392j2tvdf7bnQbjZjYMHioEj,0,1,0,0
84oNpBiFdyxRnwNkBVbuiVEHPH2jA8qVQeuTaEzY6tXM,0,1,0,0
2VBAUZ5MdZ7LkopnkHNAqvJqctEDxCk2gpMHsSGXmcMh,0,1,0,0
CinHb6Xt2PnqKUkmhRo9hwUkixCcsH1uviuQqaTxwT9i,0,1,0,0
CU2Brgasr3PvfDsPikwWTUCksfjBMcuSPf4SkPbBSJ7o,0,1,0,0
3Gj7Y15c8pPgTqdoKbY81Pq8fErHDv35D1yQXW6hMCct,0,1,0,0
CT2V6UVwygRnimd83H9nxBgXfF9iLLAAmGpacE3ftrKe,0,1,0,0
4TBxBWXgdb8kPyTnXF5yiskziU9ZBQT81KpGZsh8iPFW,0,1,0,0
5wvpUfFHp3Qi13qssiG1nqiKhUdjBHrFaUhtVV8Bcv7E,0,2,0,0
CwUtegA1ruvv73iFdni52FCTK4ov2MSSkzEWn7Y2ssrY,0,1,0,0
AAsAJwhyVcg5X4aHJWa7rGRQbYiCcZLdFL58vH1s46Ka,0,1,0,0
VQ1vYNzG2zpkDEvhHMMeqCYimw3RPNgfqpyj9gWQzdq,0,1,0,0
6JCKh8dYujrzPHZsNNpfbuwxdpDpfrjnAJByQ7iv7cFr,0,1,0,0
22r88hm4uhXPSuTrtxiBH2gx5pbPd284912XNtkqFucb,0,1,0,0
CapK71NjBAtAKAqA8ecAYkdmG7zc8jzW8dWkhaLH5BWv,0,1,0,0
BXbZ836tRmGMtkSG6R77XciSpjxR5ZuG8TbVWwJED7FG,0,1,0,0
T76vrgnrmtFqn6ijG5iMJiFp4zjySMSxbF1NV9pxXCn,0,1,0,0
2qU1Gto4tmxJMvt5EYPNNM4DL7d2Lfg2BYJd4pN3dr1c,0,1,0,0
9Jky6dFTbS2iCQ3QdthzzzQBQ7i7B9cVsp2mFUtfG24C,0,2,0,0
2vBx5iQLR7SThYkFbCCVsP8o5n7Jp1kqgZdZzgjiMupU,0,1,0,0
HS2QyJXDZqGwG8q8vN8V3F3B9FMoQvSD59rdv4ffQ6z4,0,1,0,0
B98QuACSTvAvhXN1CD69m5aA2AxdBHHzHuN2E6tZQfqZ,0,1,0,0
3qXYpr3Qm63h34M4jHjwEEkzFxszr3pE7qhg73rgiN2V,0,1,0,0
6r5HJbdEawqFvG65K4feHJTJWjD4rabZfujmH3pioQu4,0,1,0,0
4imhmou93NfMwT5vnk4YXmsHjY7d7BzYJ3NbLo5J832G,0,1,0,0
EhHCCb3QSFg97h66CMcvrkbzzJA2Nb2TRCWGnFoQ6RcG,0,1,0,0
GsNpNKuJFMobg4DsvNcppdtqxDGysR9MTgDfADdjNNPm,0,1,0,0
EAgS5q5X6jtmQjJVsdPnPsu5zj5AWjcSwfh9ZhiT9YVh,0,1,0,0
ANfppjUW9xieNBbfBfnkgKEXTwACGBZN6HAPpUBALPQH,0,1,0,0
87LUPQvST7qtsmTBSS9pTq1PPBZ7pyAGhfmCfEaMjSeP,0,1,0,0
CGd1QFnUrVMNKDLXTCn8mzareSwD1yo87wtBihZA5aTb,0,1,0,0
6ysQktkXRmRqVGCkx2xXJhD4f7yux8J4AD8CGU6EiW3K,0,1,0,0
6XZxoZYDQBGYhT4zY9hshgzGPN1BtwRk2ZT6cMwBzhbB,0,1,0,0
DfCHMeHfRYMBQwMje5bLSqimMWXhArYoTomX2vRr6Ty9,0,1,0,0
HNu6PCqE1sAAPRwoSFbKgGEScVyRxQX2zrEaDHp7R2hj,0,2,0,0
HG2QABVg28mN1eUqgULsQoDcTLdfSnuZ9SJD6q8njYK2,0,2,0,0
2ncnvpcwFxKhfzmAK93G9aEH6udE185TuRC9HnaBwZzc,0,1,0,0
C964Ahq6hvi1QLPwX1iebQxeH8q6A66RD25nQNLu3fQH,0,1,0,0
HfAzevJPAaB7tpKq7HoKK9Etr6obJ6QUM3T7ffnDDhdM,0,2,0,0
74PLSGixwGJAB8E6WZWTkeWStchLAimRwoKABYPfXXrL,0,1,0,0
38jq7W7HA3YUJ5zj5PaUwP6yNrVpp1YAWKg1tYTfxK17,0,1,0,0
ZXLjkSuFs9TMg1DD39JUNQm4G6P8e7eiq9XtDXjYPgx,0,1,0,0
4gNZ11xuKJCz6s5RAr7MQx6gExYSc7V81rWVik9HF55Q,0,1,0,0
fMXL851fxwnrMLNYgm8KPWSwDidBTxpvCHtuWvoKCiM,0,1,0,0
Cmqwst9crfa3jwtsqiBmfFduszFvcZgR9jaL6fcK2tzg,0,1,0,0
BgiXgmqaShppVbjZR61WUcqxueZQs4gGk5DvCNr6vkRG,0,1,0,0
DrRKKL2wFfsPJDGw3ZEbHBKHZadJvTfrisHokTqRVusK,0,1,0,0
4UwXJoMgqKDFCkNhie825pP5uvvjJdwLNgGSZdAuBn6t,0,1,0,0
5KYZyjWHwUxb4SdcQZReshZGR2HxwSYc8W1YrtzUNtLB,0,1,0,0
4ZfZ5o21vFZfpqz42gwXxQ2YP18Xz2NCnVyxS6r1TNSL,0,1,0,0
55fLv132aUEWYngfRWU1VTrASbPwEvzDQdLbManPZXqQ,0,2,0,0
Cr2gG9vLVuy28qAu2bDULZbmRNoR6zhBsYaskA31uup4,0,1,0,0
Dj7SjmSGTPgxRTS6qBsZzKFMEq7CdEsA9H7u9cBLJMhz,0,1,0,0
BEybAouvF3e3wxAMf2ivWAB3LeWY8HbMBv66NtocSV1A,0,1,0,0
EqKXkcr4TsvUPYqmbsnDdxLXWjZ9fVvcfJep7qyd8M6D,0,1,0,0
6SJJTMQ96r2zXwqY6yV18mPPsrsMZVxDz8eC1gAkTx6P,0,1,0,0
DXbWn8ZShNQDdxDhNW9PtnGP6VemRGj4ercfyEsAwxNE,0,1,0,0
62paMUrs5R8rE7P8uPo5pcyDezazBGRAHDJjhf6Q28zB,0,3,0,0
HAYfSeFL3F3Nf4eRx79Nw6za7ZzY6QFVMGz7BJMnaxA4,0,1,0,0
3DrhTat5F6NVsD44Zmj4raCkZgjQUXoDqrJBxTn5zocB,0,1,0,0
CQRSkwkLPpA9J1kjuFyHosxzHk81pExbnSLMtz7YcqiR,0,1,0,0
7FfWWT8nYifjeDEaYQndW6yrBnxTdo3tvqHrhtxZPemz,0,1,0,0
C7UBMCHAMYr6rsvdaPioWFbokmHnhE2UouueegojzECF,0,1,0,0
FyueDvNn6JBHvQcTKL1yJAsz2YmosttH57PnjiXQ5aeU,0,1,0,0
BfumCh7UaJwGU7pYaL1a3GhpkVaDMAMDZseDE4itmpDg,0,1,0,0
3mTSGNEuJMAuQYbFWHnZAXBijdiK6XvuGiotxcWCFUfv,0,1,0,0
wvjwjVMZJEBR1j78f4sk3hx9bvxfPprzgqLo9nn96c2,0,1,0,0
57j9nnDsVVCqQQPmDSLtgDN61WkmVZtFkkouaEp3oSrU,0,1,0,0
6b3jTmGwBykyD7bz64549MqE45hAXbqsCG6Kz8H8kvjA,0,1,0,0
a7eQmsEgCcGAQyEHGjcHQquv9tyx33Vm4LG3Y58uvR4,0,1,0,0
3UmASPG748ZBZKdiaJWvdZuRQFY49uBEhwvxLd2Hv3gU,0,1,0,0
4zP9jckEb6QnYo9C5RbfTRJ7aEbzGmtn3FsZSZqrk7RX,0,1,0,0
33Nq1Sag4kK2uwaGtgagVPJ6rUVqc1CjZe8xKfH8yVif,0,1,0,0
m8twkDAHKTe1A8jigJqT9NQRmmMW3QzhVCxty9jpyDf,0,1,0,0
HUFKvH5LPP57k24WLECUhfMQabcKJpgAqt3aDYaS8oHg,0,1,0,0
HBkFa4E7nQPLhKGAXXcVzi3T5697rRSpL5vavVQc6Xtt,0,1,0,0
5hYSju3HYzLQJRtoQiovSyjsEWUsARFDz4BTv3gcNZyy,0,1,0,0
4NLQAfa6pQ1ihF2s77jcabnxA1ymdjbEQohaAmTFmXCo,0,1,0,0
HUy1N2KN6jGrKiB2MgwxTc4YvFnNWc6j4CTCe9VV4gtz,0,1,0,0
J6aCFKv71fy7nK514vVPT3Bq65dZXnFL2yYdswyotJM2,0,1,0,0
8KTyTQ8M5pHdVZT8Rq4nR7V1GX6TGptySjWLnv8h9ahP,0,1,0,0
BqUGfMgejUJQg1iGP36yU8yEfKQZgrjpeAXg7evtefJQ,0,1,0,0
FKjyLNBEaio8TMRT4R5KvAm6viYHYLXPogZVsV23kmzc,0,1,0,0
4gbqJhwNRsWm5jivb2oMfetJnDGziuTQ36tsjBy1Uioo,0,1,0,0
3T4DSKj1M5uNbabVwFBv8GgY363hyZFwiSy5jB85QrQa,0,1,0,0
9wArhf16ttF8acKthdANJcE5VLfCH6JhnZrxVxPaa2yf,0,1,0,0
GPnTQUSmfcEVAzZun2D1NfeFWrsiTxr1YENjp8Wxmh7z,0,1,0,0
FgpAxVZ7aCDWJpkgcYiZXSdQmaCs1spV1swnXCCNQMwA,0,1,0,0
2bGuQBXFqJ6Jbim4Cph38ZEHreGUCnxqFGMAmNXsYQcq,0,1,0,0
CGfuReF31TNLf1LT2sarswUqpVEcqZ7zxoRgK5uky9GZ,0,1,0,0
5gBcVYYtwXYkyaEJuFrjJjcrwaVDjE1p1gbJtmMPzB3R,0,1,0,0
4XZn7h6k3cd2RBnTHrSVmPB2CDYj5NjcUYJSc8tQgjjr,0,1,0,0
8P3sNTPyzPATXThRYVRPZiMGTVcjXnkQYut6CiFCUWVs,0,1,1,0
7nuXLM6ZUo92tNJjrbifsHdAYLBgWwJFnzhQj72xBEYd,0,1,0,0
BDRSxdEQm2Hcuf6tL9pZ9t1LRWwinrgMFTqJsvxYgJjG,0,1,0,0
5aGNwTrA4Zst3FqXPjDWn5y8Pjzwepqyj7yBzprhH9fi,0,1,0,0
GWHpZjajkXksPuzEg8WcYRb7XKs7THw1gVP5bsKBoKtm,0,1,0,0
BikGxpaWV6zeM94PntdaoSdsUp8YibhSK6Yoir3LLK67,0,1,0,0
2b3dU7YGh45AqZ5jt1oSqHqzkUCY81tCq4qY4PoKQ8ib,0,1,0,0
C9XBcxVwVtpTTzHuKLzUsMGNN4wR3FMNSzSbfV2S4wq,0,1,0,0
GFxmS5T9obaXLz5vHgKz9EgrhD92YWmdRetFrNjbQwrX,0,1,0,0
2Y7cZ3wUZTM7xMySYQjoi7JfpYggtQtjZ6P7iXqKADkb,0,1,0,0
AQG9Qxv2KtUZF2dxpymT29ox7KnXZJmx4UyWNSSCdfAk,0,1,0,0
J68RSZUwvoGDzJ9AtAY9VQhiuBkaNJPJXi7Nhuu6puAL,0,1,0,0
3kqPrMh6V1xfEwKpEDyREGmNqs9V5Tnyj7AsP9ab8j1E,0,1,0,0
EJ4svPo3b2JnaZW3hfaBHTjxa7rDpScrPUmhKKjm8hqJ,0,1,0,0
EB2Vupdemeyp9kZq73dW25SF2fEMu9UtitSmSHMUvmas,0,1,0,0
6sFdGABSP5FA3Lx8i473zBeEGn5uAS7h7wprwj9nWVaz,0,1,0,0
Ac4arM8BApTFdPpeZAUSJ2auTq4tP2s7pPkx9jJ5yb5D,0,1,0,0
4VUE76iyXsUh5NRfpqfWhKG3Rhm8vCyBQhQrjXPjUmXL,0,1,0,0
GngZqefRZUg7CAaptKWsEedDsD5dtKFwD7NPrY2qdWqT,0,1,0,0
2AFiMZpEevVgwoczyxyMqN8nYW7bzNTzZBYUE6JYm9TN,0,1,0,0
B3cXzz47d6oS9h9cLZbusuiRAbBz4T9qDo7KkxCv4Zy,0,1,0,0
2MpzChz82JRr5xQDUvKThJ3xumbG2YajPYeMMAiF3Hdt,0,1,0,0
J6fPx8qJi9hDRK75foV3kqnmLvfbGNaKJuBMTcVew1hs,0,1,0,0
DnN4afpufEgEiYsSGEov7Vkw6ApThMFW5VvXyufczsdx,0,1,0,0
AVrv9LhfER8VF2zKWq3aZpJJwW77YG4JuQsYGUQ9BDbZ,0,1,0,0
H5BHygFUYQVtxaevvbD2Les1u9cqiyUJQ8uG1kkvU73n,0,1,0,0
